order_id,sale_date,customer_id,product_id,product_name,category,region,quantity,unit_price,discount_pct,revenue,month_name,year,month,quarter
ORD02643,2023-12-15,C0005,P008,Rice 5kg,Groceries,North,4,350.0,0,1400.0,December,2023,12,4
ORD02644,2023-07-02,C0043,P002,Mobile Phone,Electronics,South,8,16200.0,10,129600.0,July,2023,7,3
ORD02645,2023-10-13,C0072,P009,Cooking Oil,Groceries,East,8,200.0,0,1600.0,October,2023,10,4
ORD02646,2023-09-16,C0118,P005,Study Table,Furniture,East,3,11400.0,5,34200.0,September,2023,9,3
ORD02647,2023-09-12,C0050,P008,Rice 5kg,Groceries,South,1,350.0,0,350.0,September,2023,9,3
ORD02648,2023-06-24,C0190,P001,Laptop,Electronics,South,9,42750.0,5,384750.0,June,2023,6,2
ORD02649,2023-08-09,C0103,P008,Rice 5kg,Groceries,East,3,315.0,10,945.0,August,2023,8,3
ORD02650,2023-02-01,C0166,P001,Laptop,Electronics,North,2,45000.0,0,90000.0,February,2023,2,1
ORD02651,2023-10-02,C0017,P006,T-Shirt,Clothing,North,3,759.05,5,2277.15,October,2023,10,4
ORD02652,2023-01-13,C0039,P009,Cooking Oil,Groceries,West,1,200.0,0,200.0,January,2023,1,1
ORD02653,2023-04-06,C0082,P003,Headphones,Electronics,West,2,2500.0,0,5000.0,April,2023,4,2
ORD02654,2023-11-06,C0078,P002,Mobile Phone,Electronics,South,7,18000.0,0,126000.0,November,2023,11,4
ORD02655,2023-09-28,C0161,P002,Mobile Phone,Electronics,North,4,17100.0,5,68400.0,September,2023,9,3
ORD02656,2023-04-12,C0097,P001,Laptop,Electronics,East,4,45000.0,0,180000.0,April,2023,4,2
ORD02657,2023-01-14,C0154,P007,Jeans,Clothing,South,3,1274.15,15,3822.45,January,2023,1,1
ORD02658,2023-03-07,C0185,P008,Rice 5kg,Groceries,East,4,350.0,0,1400.0,March,2023,3,1
ORD02659,2023-03-28,C0039,P004,Desk Chair,Furniture,West,4,8000.0,0,32000.0,March,2023,3,1
ORD02660,2023-03-31,C0001,P009,Cooking Oil,Groceries,East,10,180.0,10,1800.0,March,2023,3,1
ORD02661,2023-03-08,C0059,P004,Desk Chair,Furniture,West,6,8000.0,0,48000.0,March,2023,3,1
ORD02662,2023-02-16,C0013,P001,Laptop,Electronics,West,8,42750.0,5,342000.0,February,2023,2,1
ORD02663,2023-09-16,C0041,P010,Notebook,Stationery,South,8,60.0,0,480.0,September,2023,9,3
ORD02664,2023-07-22,C0026,P008,Rice 5kg,Groceries,East,2,350.0,0,700.0,July,2023,7,3
ORD02665,2023-12-14,C0144,P009,Cooking Oil,Groceries,South,4,180.0,10,720.0,December,2023,12,4
ORD02666,2023-05-15,C0137,P008,Rice 5kg,Groceries,East,7,297.5,15,2082.5,May,2023,5,2
ORD02667,2023-03-09,C0038,P006,T-Shirt,Clothing,South,8,799.0,0,6392.0,March,2023,3,1
ORD02668,2023-12-31,C0131,P003,Headphones,Electronics,North,3,2500.0,0,7500.0,December,2023,12,4
ORD02669,2023-06-27,C0144,P005,Study Table,Furniture,South,5,12000.0,0,60000.0,June,2023,6,2
ORD02670,2023-07-01,C0104,P003,Headphones,Electronics,North,3,2125.0,15,6375.0,July,2023,7,3
ORD02671,2023-07-10,C0168,P010,Notebook,Stationery,North,6,60.0,0,360.0,July,2023,7,3
ORD02672,2023-11-28,C0030,P008,Rice 5kg,Groceries,North,4,350.0,0,1400.0,November,2023,11,4
ORD02673,2023-05-01,C0002,P008,Rice 5kg,Groceries,West,5,350.0,0,1750.0,May,2023,5,2
ORD02674,2023-12-01,C0144,P009,Cooking Oil,Groceries,East,5,200.0,0,1000.0,December,2023,12,4
ORD02675,2023-03-31,C0103,P002,Mobile Phone,Electronics,North,4,17100.0,5,68400.0,March,2023,3,1
ORD02676,2023-08-31,C0169,P007,Jeans,Clothing,East,4,1349.1,10,5396.4,August,2023,8,3
ORD02677,2023-07-05,C0082,P005,Study Table,Furniture,East,8,12000.0,0,96000.0,July,2023,7,3
ORD02678,2023-08-08,C0185,P002,Mobile Phone,Electronics,East,6,18000.0,0,108000.0,August,2023,8,3
ORD02679,2023-05-20,C0005,P006,T-Shirt,Clothing,North,6,759.05,5,4554.3,May,2023,5,2
ORD02680,2023-08-19,C0141,P004,Desk Chair,Furniture,West,10,8000.0,0,80000.0,August,2023,8,3
ORD02681,2023-01-10,C0065,P008,Rice 5kg,Groceries,South,1,350.0,0,350.0,January,2023,1,1
ORD02682,2023-11-30,C0128,P001,Laptop,Electronics,North,2,40500.0,10,81000.0,November,2023,11,4
ORD02683,2023-04-14,C0147,P003,Headphones,Electronics,South,5,2500.0,0,12500.0,April,2023,4,2
ORD02684,2023-09-30,C0146,P010,Notebook,Stationery,West,7,57.0,5,399.0,September,2023,9,3
ORD02685,2023-02-07,C0043,P009,Cooking Oil,Groceries,West,8,200.0,0,1600.0,February,2023,2,1
ORD02686,2023-03-09,C0113,P002,Mobile Phone,Electronics,West,10,18000.0,0,180000.0,March,2023,3,1
ORD02687,2023-10-01,C0160,P006,T-Shirt,Clothing,West,10,719.1,10,7191.0,October,2023,10,4
ORD02688,2023-12-17,C0147,P004,Desk Chair,Furniture,East,4,6800.0,15,27200.0,December,2023,12,4
ORD02689,2023-04-07,C0008,P007,Jeans,Clothing,East,6,1499.0,0,8994.0,April,2023,4,2
ORD02690,2023-10-28,C0018,P001,Laptop,Electronics,East,3,45000.0,0,135000.0,October,2023,10,4
ORD02691,2023-05-25,C0145,P008,Rice 5kg,Groceries,West,7,350.0,0,2450.0,May,2023,5,2
ORD02692,2023-03-13,C0108,P001,Laptop,Electronics,West,1,45000.0,0,45000.0,March,2023,3,1
ORD02693,2023-06-02,C0147,P007,Jeans,Clothing,West,8,1424.05,5,11392.4,June,2023,6,2
ORD02694,2023-07-17,C0089,P002,Mobile Phone,Electronics,West,7,18000.0,0,126000.0,July,2023,7,3
ORD02695,2023-07-28,C0063,P006,T-Shirt,Clothing,East,1,799.0,0,799.0,July,2023,7,3
ORD02696,2023-07-17,C0070,P004,Desk Chair,Furniture,West,1,7200.0,10,7200.0,July,2023,7,3
ORD02697,2023-11-22,C0145,P008,Rice 5kg,Groceries,East,2,350.0,0,700.0,November,2023,11,4
ORD02698,2023-01-26,C0178,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,January,2023,1,1
ORD02699,2023-02-26,C0042,P003,Headphones,Electronics,South,6,2500.0,0,15000.0,February,2023,2,1
ORD02700,2023-02-10,C0081,P007,Jeans,Clothing,East,5,1499.0,0,7495.0,February,2023,2,1
ORD02701,2023-11-10,C0101,P009,Cooking Oil,Groceries,East,10,200.0,0,2000.0,November,2023,11,4
ORD02702,2023-06-19,C0193,P007,Jeans,Clothing,East,4,1499.0,0,5996.0,June,2023,6,2
ORD02703,2023-12-30,C0066,P005,Study Table,Furniture,North,4,12000.0,0,48000.0,December,2023,12,4
ORD02704,2023-11-05,C0151,P002,Mobile Phone,Electronics,South,7,16200.0,10,113400.0,November,2023,11,4
ORD02705,2023-08-19,C0073,P005,Study Table,Furniture,South,5,10800.0,10,54000.0,August,2023,8,3
ORD02706,2023-09-27,C0195,P007,Jeans,Clothing,South,5,1499.0,0,7495.0,September,2023,9,3
ORD02707,2023-03-07,C0155,P006,T-Shirt,Clothing,West,9,759.05,5,6831.45,March,2023,3,1
ORD02708,2023-09-25,C0150,P010,Notebook,Stationery,East,9,51.0,15,459.0,September,2023,9,3
ORD02709,2023-03-08,C0016,P001,Laptop,Electronics,South,10,42750.0,5,427500.0,March,2023,3,1
ORD02710,2023-06-04,C0133,P001,Laptop,Electronics,East,8,45000.0,0,360000.0,June,2023,6,2
ORD02711,2023-08-30,C0150,P007,Jeans,Clothing,South,6,1499.0,0,8994.0,August,2023,8,3
ORD02712,2023-06-04,C0072,P004,Desk Chair,Furniture,West,1,8000.0,0,8000.0,June,2023,6,2
ORD02713,2023-11-09,C0058,P002,Mobile Phone,Electronics,North,3,15300.0,15,45900.0,November,2023,11,4
ORD02714,2023-02-28,C0053,P006,T-Shirt,Clothing,West,2,799.0,0,1598.0,February,2023,2,1
ORD02715,2023-11-01,C0101,P006,T-Shirt,Clothing,South,9,679.15,15,6112.35,November,2023,11,4
ORD02716,2023-08-09,C0021,P008,Rice 5kg,Groceries,South,1,315.0,10,315.0,August,2023,8,3
ORD02717,2023-04-07,C0067,P006,T-Shirt,Clothing,East,9,799.0,0,7191.0,April,2023,4,2
ORD02718,2023-10-09,C0095,P002,Mobile Phone,Electronics,North,4,16200.0,10,64800.0,October,2023,10,4
ORD02719,2023-03-22,C0172,P003,Headphones,Electronics,South,4,2375.0,5,9500.0,March,2023,3,1
ORD02720,2023-04-04,C0068,P005,Study Table,Furniture,West,8,12000.0,0,96000.0,April,2023,4,2
ORD02721,2023-08-19,C0183,P005,Study Table,Furniture,West,4,10200.0,15,40800.0,August,2023,8,3
ORD02722,2023-01-17,C0142,P007,Jeans,Clothing,East,9,1499.0,0,13491.0,January,2023,1,1
ORD02723,2023-10-26,C0013,P010,Notebook,Stationery,South,5,57.0,5,285.0,October,2023,10,4
ORD02724,2023-02-02,C0120,P008,Rice 5kg,Groceries,East,8,350.0,0,2800.0,February,2023,2,1
ORD02725,2023-03-21,C0059,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,March,2023,3,1
ORD02726,2023-08-05,C0101,P009,Cooking Oil,Groceries,East,10,200.0,0,2000.0,August,2023,8,3
ORD02727,2023-03-10,C0134,P003,Headphones,Electronics,South,4,2500.0,0,10000.0,March,2023,3,1
ORD02728,2023-06-19,C0103,P003,Headphones,Electronics,North,1,2500.0,0,2500.0,June,2023,6,2
ORD02729,2023-04-12,C0065,P004,Desk Chair,Furniture,West,1,8000.0,0,8000.0,April,2023,4,2
ORD02730,2023-07-06,C0003,P002,Mobile Phone,Electronics,West,7,17100.0,5,119700.0,July,2023,7,3
ORD02731,2023-06-27,C0193,P008,Rice 5kg,Groceries,East,10,315.0,10,3150.0,June,2023,6,2
ORD02732,2023-07-09,C0054,P003,Headphones,Electronics,North,5,2125.0,15,10625.0,July,2023,7,3
ORD02733,2023-05-13,C0125,P004,Desk Chair,Furniture,South,10,7200.0,10,72000.0,May,2023,5,2
ORD02734,2023-10-04,C0076,P003,Headphones,Electronics,West,1,2500.0,0,2500.0,October,2023,10,4
ORD02735,2023-08-21,C0184,P010,Notebook,Stationery,South,1,60.0,0,60.0,August,2023,8,3
ORD02736,2023-07-11,C0015,P003,Headphones,Electronics,West,5,2500.0,0,12500.0,July,2023,7,3
ORD02737,2023-02-22,C0122,P005,Study Table,Furniture,West,9,11400.0,5,102600.0,February,2023,2,1
ORD02738,2023-04-04,C0068,P002,Mobile Phone,Electronics,North,10,16200.0,10,162000.0,April,2023,4,2
ORD02739,2023-03-20,C0174,P004,Desk Chair,Furniture,West,9,7600.0,5,68400.0,March,2023,3,1
ORD02740,2023-06-12,C0154,P002,Mobile Phone,Electronics,North,3,18000.0,0,54000.0,June,2023,6,2
ORD02741,2023-10-01,C0073,P006,T-Shirt,Clothing,East,7,759.05,5,5313.35,October,2023,10,4
ORD02742,2023-05-08,C0161,P003,Headphones,Electronics,South,4,2375.0,5,9500.0,May,2023,5,2
ORD02743,2023-03-08,C0022,P002,Mobile Phone,Electronics,North,3,18000.0,0,54000.0,March,2023,3,1
ORD02744,2023-05-01,C0179,P008,Rice 5kg,Groceries,East,9,350.0,0,3150.0,May,2023,5,2
ORD02745,2023-02-07,C0117,P010,Notebook,Stationery,North,1,51.0,15,51.0,February,2023,2,1
ORD02746,2023-03-19,C0091,P001,Laptop,Electronics,North,4,40500.0,10,162000.0,March,2023,3,1
ORD02747,2023-11-03,C0082,P005,Study Table,Furniture,North,6,12000.0,0,72000.0,November,2023,11,4
ORD02748,2023-05-11,C0064,P003,Headphones,Electronics,South,8,2375.0,5,19000.0,May,2023,5,2
ORD02749,2023-03-18,C0037,P001,Laptop,Electronics,North,6,45000.0,0,270000.0,March,2023,3,1
ORD02750,2023-11-27,C0098,P006,T-Shirt,Clothing,South,5,719.1,10,3595.5,November,2023,11,4
ORD02751,2023-04-14,C0075,P001,Laptop,Electronics,East,9,45000.0,0,405000.0,April,2023,4,2
ORD02753,2023-11-11,C0175,P003,Headphones,Electronics,West,1,2500.0,0,2500.0,November,2023,11,4
ORD02754,2023-04-08,C0175,P002,Mobile Phone,Electronics,West,10,18000.0,0,180000.0,April,2023,4,2
ORD02755,2023-11-21,C0169,P003,Headphones,Electronics,South,7,2375.0,5,16625.0,November,2023,11,4
ORD02756,2023-05-18,C0048,P006,T-Shirt,Clothing,West,7,799.0,0,5593.0,May,2023,5,2
ORD02757,2023-10-18,C0040,P003,Headphones,Electronics,North,3,2500.0,0,7500.0,October,2023,10,4
ORD02759,2023-05-27,C0030,P003,Headphones,Electronics,North,3,2250.0,10,6750.0,May,2023,5,2
ORD02760,2023-03-19,C0152,P007,Jeans,Clothing,East,4,1499.0,0,5996.0,March,2023,3,1
ORD02761,2023-08-12,C0063,P010,Notebook,Stationery,West,7,60.0,0,420.0,August,2023,8,3
ORD02762,2023-06-01,C0171,P007,Jeans,Clothing,South,3,1349.1,10,4047.3,June,2023,6,2
ORD02763,2023-09-21,C0007,P006,T-Shirt,Clothing,East,5,719.1,10,3595.5,September,2023,9,3
ORD02764,2023-10-03,C0195,P002,Mobile Phone,Electronics,North,4,15300.0,15,61200.0,October,2023,10,4
ORD02765,2023-11-25,C0022,P004,Desk Chair,Furniture,South,3,8000.0,0,24000.0,November,2023,11,4
ORD02766,2023-06-01,C0131,P003,Headphones,Electronics,North,2,2500.0,0,5000.0,June,2023,6,2
ORD02767,2023-10-02,C0128,P007,Jeans,Clothing,West,9,1424.05,5,12816.45,October,2023,10,4
ORD02768,2023-06-17,C0068,P010,Notebook,Stationery,North,2,54.0,10,108.0,June,2023,6,2
ORD02769,2023-07-18,C0046,P003,Headphones,Electronics,West,1,2500.0,0,2500.0,July,2023,7,3
ORD02770,2023-06-17,C0199,P004,Desk Chair,Furniture,West,6,7200.0,10,43200.0,June,2023,6,2
ORD02771,2023-03-02,C0153,P007,Jeans,Clothing,West,5,1274.15,15,6370.75,March,2023,3,1
ORD02772,2023-03-14,C0184,P003,Headphones,Electronics,West,2,2250.0,10,4500.0,March,2023,3,1
ORD02773,2023-06-06,C0177,P004,Desk Chair,Furniture,North,3,8000.0,0,24000.0,June,2023,6,2
ORD02774,2023-02-27,C0073,P005,Study Table,Furniture,West,9,12000.0,0,108000.0,February,2023,2,1
ORD02775,2023-08-30,C0158,P010,Notebook,Stationery,West,2,60.0,0,120.0,August,2023,8,3
ORD02776,2023-11-10,C0072,P010,Notebook,Stationery,North,10,54.0,10,540.0,November,2023,11,4
ORD02777,2023-10-09,C0006,P004,Desk Chair,Furniture,North,2,6800.0,15,13600.0,October,2023,10,4
ORD02778,2023-12-19,C0191,P007,Jeans,Clothing,South,1,1274.15,15,1274.15,December,2023,12,4
ORD02779,2023-03-24,C0139,P006,T-Shirt,Clothing,East,4,679.15,15,2716.6,March,2023,3,1
ORD02780,2023-11-20,C0012,P002,Mobile Phone,Electronics,East,1,18000.0,0,18000.0,November,2023,11,4
ORD02781,2023-12-30,C0001,P009,Cooking Oil,Groceries,East,4,180.0,10,720.0,December,2023,12,4
ORD02782,2023-12-04,C0200,P007,Jeans,Clothing,North,10,1499.0,0,14990.0,December,2023,12,4
ORD02783,2023-08-12,C0063,P007,Jeans,Clothing,South,3,1424.05,5,4272.15,August,2023,8,3
ORD02784,2023-07-17,C0173,P004,Desk Chair,Furniture,South,9,7200.0,10,64800.0,July,2023,7,3
ORD02785,2023-11-22,C0030,P002,Mobile Phone,Electronics,West,9,18000.0,0,162000.0,November,2023,11,4
ORD02787,2023-04-13,C0058,P003,Headphones,Electronics,South,9,2500.0,0,22500.0,April,2023,4,2
ORD02788,2023-04-06,C0119,P009,Cooking Oil,Groceries,North,4,200.0,0,800.0,April,2023,4,2
ORD02789,2023-09-10,C0099,P001,Laptop,Electronics,North,7,42750.0,5,299250.0,September,2023,9,3
ORD02790,2023-01-04,C0163,P006,T-Shirt,Clothing,North,10,799.0,0,7990.0,January,2023,1,1
ORD02791,2023-03-07,C0120,P004,Desk Chair,Furniture,West,2,7200.0,10,14400.0,March,2023,3,1
ORD02792,2023-10-31,C0108,P009,Cooking Oil,Groceries,South,2,200.0,0,400.0,October,2023,10,4
ORD02793,2023-12-12,C0005,P008,Rice 5kg,Groceries,South,3,297.5,15,892.5,December,2023,12,4
ORD02794,2023-03-29,C0157,P007,Jeans,Clothing,East,9,1424.05,5,12816.45,March,2023,3,1
ORD02795,2023-06-07,C0158,P006,T-Shirt,Clothing,South,8,799.0,0,6392.0,June,2023,6,2
ORD02796,2023-11-22,C0003,P005,Study Table,Furniture,West,7,10200.0,15,71400.0,November,2023,11,4
ORD02797,2023-08-16,C0069,P010,Notebook,Stationery,West,10,60.0,0,600.0,August,2023,8,3
ORD02798,2023-02-02,C0196,P007,Jeans,Clothing,West,10,1499.0,0,14990.0,February,2023,2,1
ORD02799,2023-10-11,C0153,P001,Laptop,Electronics,West,9,45000.0,0,405000.0,October,2023,10,4
ORD02800,2023-12-18,C0159,P005,Study Table,Furniture,East,9,12000.0,0,108000.0,December,2023,12,4
ORD02801,2023-09-16,C0078,P009,Cooking Oil,Groceries,North,4,180.0,10,720.0,September,2023,9,3
ORD02802,2023-06-25,C0053,P008,Rice 5kg,Groceries,West,9,297.5,15,2677.5,June,2023,6,2
ORD02803,2023-05-30,C0199,P009,Cooking Oil,Groceries,North,2,190.0,5,380.0,May,2023,5,2
ORD02804,2023-11-24,C0132,P010,Notebook,Stationery,West,3,51.0,15,153.0,November,2023,11,4
ORD02805,2023-03-25,C0103,P003,Headphones,Electronics,South,2,2500.0,0,5000.0,March,2023,3,1
ORD02806,2023-11-05,C0016,P007,Jeans,Clothing,North,5,1349.1,10,6745.5,November,2023,11,4
ORD02808,2023-12-07,C0011,P010,Notebook,Stationery,East,9,60.0,0,540.0,December,2023,12,4
ORD02809,2023-11-13,C0153,P009,Cooking Oil,Groceries,West,9,200.0,0,1800.0,November,2023,11,4
ORD02810,2023-08-01,C0061,P002,Mobile Phone,Electronics,North,9,18000.0,0,162000.0,August,2023,8,3
ORD02811,2023-01-01,C0055,P006,T-Shirt,Clothing,North,1,799.0,0,799.0,January,2023,1,1
ORD02813,2023-02-19,C0143,P006,T-Shirt,Clothing,East,7,799.0,0,5593.0,February,2023,2,1
ORD02814,2023-05-31,C0111,P008,Rice 5kg,Groceries,West,9,297.5,15,2677.5,May,2023,5,2
ORD02815,2023-03-02,C0136,P008,Rice 5kg,Groceries,West,1,297.5,15,297.5,March,2023,3,1
ORD02816,2023-11-20,C0193,P001,Laptop,Electronics,South,1,45000.0,0,45000.0,November,2023,11,4
ORD02817,2023-05-19,C0076,P002,Mobile Phone,Electronics,East,1,18000.0,0,18000.0,May,2023,5,2
ORD02818,2023-07-21,C0124,P010,Notebook,Stationery,East,10,60.0,0,600.0,July,2023,7,3
ORD02819,2023-03-26,C0078,P009,Cooking Oil,Groceries,North,7,200.0,0,1400.0,March,2023,3,1
ORD02820,2023-06-26,C0157,P003,Headphones,Electronics,West,2,2500.0,0,5000.0,June,2023,6,2
ORD02821,2023-04-03,C0032,P007,Jeans,Clothing,North,3,1499.0,0,4497.0,April,2023,4,2
ORD02822,2023-05-13,C0128,P005,Study Table,Furniture,East,8,12000.0,0,96000.0,May,2023,5,2
ORD02823,2023-06-16,C0096,P009,Cooking Oil,Groceries,South,5,170.0,15,850.0,June,2023,6,2
ORD02824,2023-04-26,C0081,P002,Mobile Phone,Electronics,North,4,16200.0,10,64800.0,April,2023,4,2
ORD02825,2023-06-28,C0056,P003,Headphones,Electronics,North,5,2500.0,0,12500.0,June,2023,6,2
ORD02826,2023-05-08,C0101,P010,Notebook,Stationery,South,1,60.0,0,60.0,May,2023,5,2
ORD02827,2023-11-24,C0037,P002,Mobile Phone,Electronics,West,8,18000.0,0,144000.0,November,2023,11,4
ORD02828,2023-10-07,C0188,P005,Study Table,Furniture,South,9,10200.0,15,91800.0,October,2023,10,4
ORD02829,2023-03-29,C0047,P006,T-Shirt,Clothing,East,9,799.0,0,7191.0,March,2023,3,1
ORD02830,2023-07-27,C0030,P003,Headphones,Electronics,East,6,2500.0,0,15000.0,July,2023,7,3
ORD02831,2023-06-22,C0014,P008,Rice 5kg,Groceries,North,2,350.0,0,700.0,June,2023,6,2
ORD02832,2023-06-07,C0069,P005,Study Table,Furniture,West,8,11400.0,5,91200.0,June,2023,6,2
ORD02833,2023-06-02,C0113,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,June,2023,6,2
ORD02834,2023-10-25,C0077,P008,Rice 5kg,Groceries,West,2,350.0,0,700.0,October,2023,10,4
ORD02835,2023-06-20,C0060,P010,Notebook,Stationery,West,4,60.0,0,240.0,June,2023,6,2
ORD02836,2023-04-22,C0108,P004,Desk Chair,Furniture,North,2,7200.0,10,14400.0,April,2023,4,2
ORD02837,2023-09-24,C0154,P004,Desk Chair,Furniture,South,4,6800.0,15,27200.0,September,2023,9,3
ORD02838,2023-03-31,C0143,P008,Rice 5kg,Groceries,North,9,315.0,10,2835.0,March,2023,3,1
ORD02839,2023-01-05,C0074,P009,Cooking Oil,Groceries,West,8,200.0,0,1600.0,January,2023,1,1
ORD02840,2023-08-16,C0178,P006,T-Shirt,Clothing,East,3,799.0,0,2397.0,August,2023,8,3
ORD02841,2023-04-26,C0124,P004,Desk Chair,Furniture,North,6,6800.0,15,40800.0,April,2023,4,2
ORD02842,2023-12-18,C0123,P002,Mobile Phone,Electronics,South,6,17100.0,5,102600.0,December,2023,12,4
ORD02843,2023-09-03,C0114,P008,Rice 5kg,Groceries,West,2,297.5,15,595.0,September,2023,9,3
ORD02844,2023-06-08,C0058,P007,Jeans,Clothing,South,10,1499.0,0,14990.0,June,2023,6,2
ORD02845,2023-07-12,C0162,P010,Notebook,Stationery,West,10,60.0,0,600.0,July,2023,7,3
ORD02846,2023-10-22,C0150,P001,Laptop,Electronics,North,10,40500.0,10,405000.0,October,2023,10,4
ORD02847,2023-06-24,C0123,P009,Cooking Oil,Groceries,South,10,180.0,10,1800.0,June,2023,6,2
ORD02848,2023-02-18,C0181,P004,Desk Chair,Furniture,North,6,8000.0,0,48000.0,February,2023,2,1
ORD02849,2023-03-29,C0167,P009,Cooking Oil,Groceries,East,5,200.0,0,1000.0,March,2023,3,1
ORD02850,2023-11-14,C0193,P009,Cooking Oil,Groceries,West,9,200.0,0,1800.0,November,2023,11,4
ORD02851,2023-06-18,C0163,P009,Cooking Oil,Groceries,East,6,190.0,5,1140.0,June,2023,6,2
ORD02852,2023-01-27,C0046,P009,Cooking Oil,Groceries,South,2,180.0,10,360.0,January,2023,1,1
ORD02853,2023-12-05,C0170,P008,Rice 5kg,Groceries,North,9,315.0,10,2835.0,December,2023,12,4
ORD02854,2023-11-08,C0116,P009,Cooking Oil,Groceries,North,4,170.0,15,680.0,November,2023,11,4
ORD02855,2023-05-15,C0085,P010,Notebook,Stationery,North,9,60.0,0,540.0,May,2023,5,2
ORD02856,2023-03-23,C0134,P004,Desk Chair,Furniture,West,7,7600.0,5,53200.0,March,2023,3,1
ORD02857,2023-01-16,C0054,P003,Headphones,Electronics,East,4,2125.0,15,8500.0,January,2023,1,1
ORD02858,2023-05-06,C0157,P002,Mobile Phone,Electronics,West,2,16200.0,10,32400.0,May,2023,5,2
ORD02859,2023-01-12,C0189,P006,T-Shirt,Clothing,South,10,799.0,0,7990.0,January,2023,1,1
ORD02860,2023-06-11,C0038,P010,Notebook,Stationery,West,1,60.0,0,60.0,June,2023,6,2
ORD02861,2023-11-18,C0169,P004,Desk Chair,Furniture,East,6,8000.0,0,48000.0,November,2023,11,4
ORD02862,2023-01-07,C0197,P001,Laptop,Electronics,East,8,38250.0,15,306000.0,January,2023,1,1
ORD02864,2023-08-31,C0079,P009,Cooking Oil,Groceries,South,3,180.0,10,540.0,August,2023,8,3
ORD02865,2023-08-07,C0011,P002,Mobile Phone,Electronics,North,4,15300.0,15,61200.0,August,2023,8,3
ORD02866,2023-03-04,C0011,P009,Cooking Oil,Groceries,East,2,180.0,10,360.0,March,2023,3,1
ORD02867,2023-08-25,C0053,P005,Study Table,Furniture,West,4,10200.0,15,40800.0,August,2023,8,3
ORD02868,2023-07-14,C0194,P009,Cooking Oil,Groceries,West,8,200.0,0,1600.0,July,2023,7,3
ORD02869,2023-11-03,C0103,P004,Desk Chair,Furniture,South,6,7200.0,10,43200.0,November,2023,11,4
ORD02870,2023-01-04,C0161,P010,Notebook,Stationery,East,1,51.0,15,51.0,January,2023,1,1
ORD02871,2023-11-21,C0075,P007,Jeans,Clothing,West,2,1499.0,0,2998.0,November,2023,11,4
ORD02872,2023-05-03,C0150,P006,T-Shirt,Clothing,West,7,759.05,5,5313.35,May,2023,5,2
ORD02873,2023-05-29,C0064,P002,Mobile Phone,Electronics,West,2,17100.0,5,34200.0,May,2023,5,2
ORD02874,2023-08-30,C0125,P003,Headphones,Electronics,South,9,2500.0,0,22500.0,August,2023,8,3
ORD02876,2023-02-12,C0097,P005,Study Table,Furniture,East,3,10800.0,10,32400.0,February,2023,2,1
ORD02877,2023-02-23,C0160,P007,Jeans,Clothing,West,2,1499.0,0,2998.0,February,2023,2,1
ORD02878,2023-11-22,C0077,P004,Desk Chair,Furniture,West,6,7200.0,10,43200.0,November,2023,11,4
ORD02879,2023-04-07,C0172,P006,T-Shirt,Clothing,North,2,799.0,0,1598.0,April,2023,4,2
ORD02880,2023-09-07,C0108,P001,Laptop,Electronics,South,5,45000.0,0,225000.0,September,2023,9,3
ORD02881,2023-11-21,C0067,P009,Cooking Oil,Groceries,East,2,200.0,0,400.0,November,2023,11,4
ORD02882,2023-06-12,C0055,P010,Notebook,Stationery,North,4,54.0,10,216.0,June,2023,6,2
ORD02883,2023-07-25,C0067,P001,Laptop,Electronics,North,7,42750.0,5,299250.0,July,2023,7,3
ORD02884,2023-09-18,C0117,P009,Cooking Oil,Groceries,East,5,180.0,10,900.0,September,2023,9,3
ORD02885,2023-05-02,C0197,P006,T-Shirt,Clothing,East,2,679.15,15,1358.3,May,2023,5,2
ORD02887,2023-02-24,C0194,P009,Cooking Oil,Groceries,West,9,200.0,0,1800.0,February,2023,2,1
ORD02888,2023-04-17,C0152,P001,Laptop,Electronics,North,4,45000.0,0,180000.0,April,2023,4,2
ORD02889,2023-07-03,C0132,P008,Rice 5kg,Groceries,South,8,297.5,15,2380.0,July,2023,7,3
ORD02890,2023-01-08,C0065,P005,Study Table,Furniture,North,8,11400.0,5,91200.0,January,2023,1,1
ORD02891,2023-06-28,C0050,P001,Laptop,Electronics,West,10,45000.0,0,450000.0,June,2023,6,2
ORD02892,2023-06-28,C0068,P003,Headphones,Electronics,South,7,2500.0,0,17500.0,June,2023,6,2
ORD02893,2023-02-13,C0157,P002,Mobile Phone,Electronics,North,3,18000.0,0,54000.0,February,2023,2,1
ORD02894,2023-05-18,C0195,P008,Rice 5kg,Groceries,East,3,350.0,0,1050.0,May,2023,5,2
ORD02895,2023-05-20,C0026,P008,Rice 5kg,Groceries,South,10,297.5,15,2975.0,May,2023,5,2
ORD02896,2023-02-08,C0016,P004,Desk Chair,Furniture,West,9,6800.0,15,61200.0,February,2023,2,1
ORD02897,2023-10-06,C0120,P003,Headphones,Electronics,North,3,2500.0,0,7500.0,October,2023,10,4
ORD02898,2023-07-19,C0066,P008,Rice 5kg,Groceries,West,3,297.5,15,892.5,July,2023,7,3
ORD02900,2023-02-21,C0028,P004,Desk Chair,Furniture,North,3,7600.0,5,22800.0,February,2023,2,1
